slug,category,menu_name,description,price,image
1021652,Popular Items,Mexican Soda,"500 milliliter coke, sprite, or mundet.",3.25,
1021652,Popular Items,Bacon Wrap with Burros Bundle,A bomb. Wrap your choice of burro with the tastiest bacon strips. Served with your choice of coca-cola product.,14.62,
1021652,Popular Items,Loaded Fries,French fries topped with cheese and / or your choice of meat.,5.2,
1021652,Popular Items,Fries,French cut in a large basket.,5.2,
1021652,Popular Items,Cheese Fries,French cut topped with cheddar cheese.,7.43,
1021652,Popular Items,Percheron Burro Bundle,"Signature item. ½ pound diezmillo steak, melty mozzarella, a bunch of avocado, fresh tomato and caramelized grillled onions. All wrapped in a craft hand-made flour tortilla Served with your choice of Coca-Cola product.",11.37,
1021652,Bundles,Bacon Wrap with Burros Bundle,A bomb. Wrap your choice of burro with the tastiest bacon strips. Served with your choice of coca-cola product.,14.62,
1021652,Bundles,Percheron Burro Bundle,"Signature item. ½ pound diezmillo steak, melty mozzarella, a bunch of avocado, fresh tomato and caramelized grillled onions. All wrapped in a craft hand-made flour tortilla Served with your choice of Coca-Cola product.",11.37,
1021652,Bundles,Sonora Burro Bundle,Take a percheron and add crunchy but juicy bacon strips and roasted green chili. Served with your choice of coca-cola product.,11.37,
1021652,Burros,Percheron Burro,"Signature item. ½ pound diezmillo steak, melty mozzarella, a bunch of avocado, fresh tomato and caramelized grillled onions. All wrapped in a craft hand-made flour tortilla.",11.37,
1021652,Burros,Sonora Burro,Take a percheron and add crunchy but juicy bacon strips and roasted green chili.,11.37,
1021652,Burros,Vegetarian Burro,"Our veggie option. Beans, tomato, mushrooms, avocado, grilled onions and green chili. Mozzarella is a plus if you prefer.",11.37,
1021652,Burros,Grosero Burro,"Percheron's cousin, made with marinated pork instead of steak.",11.37,
1021652,Burros,Boneless Burro,The different Burro. Lightly breaded boneless chicken breast tossed in hot sauce. Avocado and mozzarella make the perfect combination.,11.37,
1021652,Burros,Bacon Wrap with Burros,A bomb. Wrap your choice of burro with the tastiest bacon strips.,14.62,
1021652,Burros,Campechano Burro,The perfect mix of diezmillo steak and pork.,11.37,
1021652,Burros,Italian Burro,"Yes, an Italian burrito. Take a percheron and add pepperoni and mushrooms for the tastiest combination.",11.37,
1021652,Tacos,Percheron Taco,"The Percheron turned into a Taco. Diezmillo steak served on a crust of mozzarella, topped with avocado, green chili, grilled onions and tomato.",3.83,
1021652,Hot Dogs,Sonoran Hot Dog,"A classic. Bacon-wrapped frank, in a soft bun, with grilled onions and pinto beans. Topped with avocado, mushrooms, tomato and a touch of mayo.",5.2,
1021652,Hot Dogs,Dogo Adobo Hot Dog,"Fill a bun with marinated pork instead of the frank, plus ingredients of the sonoran dog.",6.17,
1021652,Appetizers,Boneless Chicken,"Lightly breaded boneless chicken breast tossed in hot sauce, served with carrots, celery sticks and ranch dressing.",10.4,
1021652,Appetizers,Cheese Fries,French cut topped with cheddar cheese.,7.43,
1021652,Appetizers,Bacon Cheese Fries,French fries dipped in cheddar cheese topped with crunchy bacon.,9.75,
1021652,Appetizers,Loaded Fries,French fries topped with cheese and / or your choice of meat.,5.2,
1021652,Appetizers,Fries,French cut in a large basket.,5.2,
1021652,Quesadillas,Regular Quesadilla,Just cheese in a flour tortilla.,6.5,
1021652,Quesadillas,Caramelo Quesadilla,,9.1,
1021652,Quesadillas,Calzone Quesadilla,A quesadilla with pepperoni and mushrooms.,7.8,
1021652,Beverages,Mexican Soda,"500 milliliter coke, sprite, or mundet.",3.25,
1021652,Beverages,Bottle Drink,"Choose between Lemonade, Horchata, Jamaica (hibiscus) and Cebada (Barley).",3.25,
1021652,Beverages,Can Soda,"Regular canned Pepsi, diet Pepsi or 7-Up.",1.62,
1322894,Popular Items,Poke Bowl ,"Pick your base, proteins, sauces, toppings and crunchies! One Protein included, add as many extra as you like for a charge!",15.6,tucson/images/1322894/PokeBowl_main.jpg
1322894,Popular Items,Strawberry Lemonade,Made fresh from scratch in House.,3.65,tucson/images/1322894/StrawberryLemonade_main.jpg
1322894,Popular Items,Sesame Noodles,8oz Side,5.2,tucson/images/1322894/SesameNoodles_main.jpg
1322894,Popular Items,Boba Drink - Milk Tea,,3.65,
1322894,Popular Items,Squid Salad,8oz Smoked Squid Salad,6.5,tucson/images/1322894/SquidSalad_main.jpg
1322894,Popular Items,Seaweed Salad,8oz Seaweed Salad,5.2,tucson/images/1322894/SeaweedSalad_main.jpg
1322894,Popular Items,Just Poke,"No base,  protein only. 
Toppings at an additional charge.",13.0,tucson/images/1322894/JustPoke_main.jpg
1322894,Popular Items,Poke Nachos,,11.05,tucson/images/1322894/PokeNachos_main.jpg
1322894,Popular Items,Aloha Maid,Made in Hawaii fruit drinks.,3.65,tucson/images/1322894/AlohaMaid_main.jpg
1322894,Popular Items,Boba Drink - Matcha,,3.65,
1322894,Poke Bowls,Poke Bowl ,"Pick your base, proteins, sauces, toppings and crunchies! One Protein included, add as many extra as you like for a charge!",15.6,tucson/images/1322894/PokeBowl_main.jpg
1322894,Poke Bowls,Just Poke,"No base,  protein only. 
Toppings at an additional charge.",13.0,tucson/images/1322894/JustPoke_main.jpg
1322894,Poke Bowls,Poke Nachos,,11.05,tucson/images/1322894/PokeNachos_main.jpg
1322894,Poke Bowls,Extra Sauces,,0.35,
1322894,Beverages,Boba Drink - Taro,,3.65,
1322894,Beverages,Aloha Maid,Made in Hawaii fruit drinks.,3.65,tucson/images/1322894/AlohaMaid_main.jpg
1322894,Beverages,Boba Tea Drink,,3.65,tucson/images/1322894/BobaTeaDrink_main.jpg
1322894,Beverages,Boba Drink - Milk Tea,,3.65,
1322894,Beverages,Boba Drink - Matcha,,3.65,
1322894,Beverages,Strawberry Lemonade,Made fresh from scratch in House.,3.65,tucson/images/1322894/StrawberryLemonade_main.jpg
1322894,Beverages,Bottled Water,,1.3,
1322894,Sides,Seaweed Salad,8oz Seaweed Salad,5.2,tucson/images/1322894/SeaweedSalad_main.jpg
1322894,Sides,Sesame Noodles,8oz Side,5.2,tucson/images/1322894/SesameNoodles_main.jpg
1322894,Sides,Side Brown Rice,8oz Brown Rice,2.6,
1322894,Sides,Wonton Chips,Side of Wonton Chips,2.6,tucson/images/1322894/WontonChips_main.jpg
1322894,Sides,Pickled Cucumber Salad,8oz Pickled Cucumber Salad,5.2,tucson/images/1322894/PickledCucumberSalad_main.jpg
1322894,Sides,Squid Salad,8oz Smoked Squid Salad,6.5,tucson/images/1322894/SquidSalad_main.jpg
1322894,Sides,Side White Rice,8oz White Rice,2.6,
1322894,Sides,Sauce 8oz,,4.6,
515170,Popular Items,Acai Energy Bowl,"Organic acai sorbet topped with fresh cut bananas, strawberries, blueberries, granola, shoved coconut and drizzled with honey.",8.0,tucson/images/515170/AcaiEnergyBowl_main.jpg
515170,Popular Items,Mixed Fruit Yogurt Parfait,"Strawberries, banana, granola, low-fat yogurt, and fresh fruit topping.",5.0,
515170,Popular Items,Mango Mojo,"Mango juice, pineapple sherbet, peaches, strawberries.",5.0,
515170,Popular Items,Signature Strawberry,"Apple and guava juice, banana, non-fat frozen yogurt, raspberry sherbet, strawberries.",5.0,
515170,Popular Items,Hawaiian Sunrise,Pineapple and orange juice - banana - orange sherbet - strawberries.,5.0,
515170,Popular Items,Green Monster,"Carrot juice, peach juice, spinach, banana, peaches.",6.0,
515170,Popular Items,Alotta Colada,"Pineapple juice, coconut, banana, pineapple sherbet, non-fat frozen yogurt.",5.0,tucson/images/515170/AlottaColada_main.jpg
515170,Popular Items,Green Tea Freeze,,5.5,tucson/images/515170/GreenTeaFreeze_main.jpg
515170,Popular Items,Peanut Butter Chocolate,,5.5,
515170,Popular Items,Bavarian Style Pretzels,"Jalapeño, cheddar, herb and cream cheeses spinach and feta, mozzarella pizza, grilled cheese.",4.5,
515170,Featured Items,Green Monster,"Carrot juice, peach juice, spinach, banana, peaches.",6.0,
515170,Featured Items,Mixed Fruit Yogurt Parfait,"Strawberries, banana, granola, low-fat yogurt, and fresh fruit topping.",5.0,
515170,Featured Items,Bavarian Style Pretzels,"Jalapeño, cheddar, herb and cream cheeses spinach and feta, mozzarella pizza, grilled cheese.",4.5,
515170,Featured Items,Create Your Own Smoothie,,6.0,
515170,Featured Items,Acai Energy Bowl,"Organic acai sorbet topped with fresh cut bananas, strawberries, blueberries, granola, shoved coconut and drizzled with honey.",8.0,tucson/images/515170/AcaiEnergyBowl_main.jpg
515170,Featured Items,Wheat-Grass Shots,"Locally grown, certified organic.",3.0,
515170,Frozen Berry'd Treasures,Signature Strawberry,"Apple and guava juice, banana, non-fat frozen yogurt, raspberry sherbet, strawberries.",5.0,
515170,Frozen Berry'd Treasures,Go Bananas,"Apple juice, banana, non-fat frozen yogurt, strawberries.",5.0,
515170,Frozen Berry'd Treasures,Double Berry,"Raspberry juice, non-fat frozen yogurt, raspberries, blueberries.",5.0,
515170,Frozen Berry'd Treasures,Berry Blue,"Cranberry juice, non-fat frozen yogurt, raspberry sherbet, blueberries.",5.0,
515170,Frozen Berry'd Treasures,Cranberry Crush,"Cranberry juice, banana, raspberry sherbet, blueberries, raspberries.",5.0,
515170,Frozen Berry'd Treasures,Roaring Raspberry,"Raspberry juice, orange sherbet, raspberries, blueberries.",5.0,
515170,Frozen Berry'd Treasures,Raspberry Rush,"Raspberry juice, banana, orange sherbet, strawberries.",5.0,tucson/images/515170/RaspberryRush_main.jpg
515170,Citrus Sensations,Citrus Sunshine,"Orange juice, non-fat frozen yogurt, orange sherbet, vanilla extract, peaches.",5.0,
515170,Citrus Sensations,Lucky Lime,"Pineapple and mango juice, peaches, lime sherbet.",5.0,
515170,Citrus Sensations,Orange Cream,"Pineapple and orange juice, non-fat frozen yogurt, orange sherbet.",5.0,
515170,Citrus Sensations,Love My Lime,"Raspberry juice, lime sherbet, strawberries, raspberries.",5.0,
515170,Citrus Sensations,Just Peachy,"Peach juice, banana, orange sherbet, peaches.",5.0,
515170,Citrus Sensations,Pucker up,"Lemonade, raspberry sherbet, orange sherbet, pineapple sherbet, raspberries, peaches.",5.0,
515170,Citrus Sensations,Orange Berry,"Orange and mango juice, banana, honey, orange sherbet, strawberries.",5.0,
515170,Citrus Sensations,Lemon Zinger,"Lemonade, lime sherbet, pineapple sherbet, strawberries.",5.0,tucson/images/515170/LemonZinger_main.jpg
515170,Tropical Treats,Hawaiian Sunrise,Pineapple and orange juice - banana - orange sherbet - strawberries.,5.0,
515170,Tropical Treats,Alotta Colada,"Pineapple juice, coconut, banana, pineapple sherbet, non-fat frozen yogurt.",5.0,tucson/images/515170/AlottaColada_main.jpg
515170,Tropical Treats,Getchya Guava,"Guava juice, pineapple sherbet, peaches, strawberries.",5.0,
515170,Tropical Treats,Tropical Twist,"Peach juice, banana, pineapple sherbet, strawberries.",5.0,
515170,Tropical Treats,Pineapple Twist,"Pineapple and guava juice, banana, pineapple sherbet, strawberries.",5.0,
515170,Tropical Treats,Mango Mojo,"Mango juice, pineapple sherbet, peaches, strawberries.",5.0,
515170,Tropical Treats,Passion Perfect,"Mango and guava juice, pineapple sherbet, peaches, strawberries.",5.0,
515170,Premium Blends,Acai Attraction,"Raspberry juice, soy milk, acai berry, raspberry sherbet.",6.0,
515170,Premium Blends,Peach Carrot Delight,"Carrot and peach juice, banana, honey, orange sherbet, strawberries, peaches.",6.0,
515170,Premium Blends,Pomegranate Perfection,"Pomegranate and apple juice, banana, raspberries, strawberries, raspberry sherbet.",6.0,
515170,Premium Blends,Peachberry Slim,"Peach juice, banana, raspberry sherbet, peaches, raspberries, fat burner.",6.0,
515170,Shack Shakes - Low Fat,Cookies & Cream,,5.5,tucson/images/515170/Cookies&Cream_main.jpg
515170,Shack Shakes - Low Fat,Chocolate Malt,,5.5,
515170,Shack Shakes - Low Fat,Mocha Freeze,,5.5,tucson/images/515170/MochaFreeze_main.jpg
515170,Shack Shakes - Low Fat,Peanut Butter Chocolate,,5.5,
515170,Shack Shakes - Low Fat,Green Tea Freeze,,5.5,tucson/images/515170/GreenTeaFreeze_main.jpg
515170,Wellness. Juices,Dr. Detox,apples | celery | carrots | cucumbers | ginger | orange juice,7.0,
515170,Wellness. Juices,Green Goddess,apples | celery | cucumber | kale | lemon | spinach,7.0,tucson/images/515170/GreenGoddess_main.jpg
515170,Wellness. Juices,Purifier,cucumber | pineapple | lemon | kale | parsley | apples,7.0,
515170,Wellness. Juices,Sweet Beet,beets | carrots | apples | celery,7.0,
515170,Snacks & Bowls,Yo-Bites,"(4 pcs)
spiced yogurt stuffed in a baked breaded patty",4.0,tucson/images/515170/Yo-Bites_main.jpg
783591,Popular Items,Cod & Chips (3pcs),,9.99,tucson/images/783591/Cod&Chips(3pcs)_main.jpg
783591,Popular Items,9oz Catfish w fries,Catfish Fillet.,9.99,tucson/images/783591/9ozCatfishwfries_main.jpg
783591,Popular Items,Jalapeño Popper 5,,3.99,
783591,Popular Items,Fish Sandwich Combo,It includes sandwich and French Fries. Drink is separately.,8.99,tucson/images/783591/FishSandwichCombo_main.jpg
783591,Popular Items,3 Shrimp Tacos w/ chips,,8.99,
783591,Popular Items,3 Fish Tacos w/ chips,,8.99,
783591,Popular Items,"Two Cod, 2 Chicken & 2 Shrimp",,11.99,
783591,Popular Items,Two Cod & 4 Shrimp,,11.99,
783591,Popular Items,7 Piece Wings & Fries,,9.99,
783591,Appetizers,Chilito Shrimp Fries,"Crispy Fries topped with: Pico de Gallo, Cheese, Guacamole Salsa,  House Chipotle Sauce, and Shrimps.",10.0,tucson/images/783591/ChilitoShrimpFries_main.jpg
783591,Appetizers,Chilito Steak  Fries,"Crispy Fries topped with: Pico de Gallo, Cheese, Guacamole Salsa,  House Chipotle Sauce, and Flap Meat Steak.",10.0,tucson/images/783591/ChilitoSteakFries_main.jpg
783591,Appetizers,Chilito Taco,"A grilled Poblano pepper stuffed with shrimps saute on onion, cilantro,  tomato and melted cheese. On a regular size Corn Tortilla with more Cheese.",5.0,
783591,Appetizers,Quezadilla Cheese,,5.0,
783591,Appetizers,Quezadilla Chicken,,6.0,
783591,Appetizers,Quezadilla Steack,,6.0,
783591,Appetizers,Jalapeño Popper 5,,3.99,
783591,Fish & Chips,5 Pcs Jumbo Shrimp & Fries,,9.99,
783591,Fish & Chips,9oz Catfish w fries,Catfish Fillet.,9.99,tucson/images/783591/9ozCatfishwfries_main.jpg
783591,Fish & Chips,Fish Sandwich Combo,It includes sandwich and French Fries. Drink is separately.,8.99,tucson/images/783591/FishSandwichCombo_main.jpg
783591,Fish & Chips,Cod & Chips (3pcs),,9.99,tucson/images/783591/Cod&Chips(3pcs)_main.jpg
783591,Mix & Match Combos,One Chicken & 8 Shrimp,,11.99,
783591,Mix & Match Combos,Two Cod & 4 Shrimp,,11.99,
783591,Mix & Match Combos,"Two Cod, 2 Chicken & 2 Shrimp",,11.99,
783591,Chicken,2 Pieces Chicken Strip & Fries,,7.89,
783591,Chicken,3 Pcs Chicken Strip & Fries,,8.29,
783591,Chicken,Chicken Sandwich & Fries,,7.99,
783591,Tacos,3 Chicken w tortilla chips,,8.79,
783591,Tacos,3 Shrimp Tacos w/ chips,,8.99,
783591,Tacos,3 Steak w tortilla chips,,8.99,
783591,Tacos,3 Fish Tacos w/ chips,,8.99,
783591,Wings,18pcs Winges & Fries,,22.0,
783591,Wings,7 Piece Wings & Fries,,9.99,
783591,Wings,9 Pcs Wings & Fries,,12.0,
783591,Wings,14 Piece Wings & Fries,,18.0,
783591,Family Meals,$25 for $ Fish Deal,"Four large pieces of Fish, 
Cole Slaw, French Fires,and  
Hush Poppies.
 Enough to feed four people. (This deal does NOT include other items other then described here.)",25.0,
783591,Family Meals,Family Taco Meal,"Good for about 4 people. 2- 1lbs of meat from: Asada Steak, Carnitas, or Shredded Chicken, +2 sides, 30 Street style Corn Tortillas, and churros for desert.",39.0,
783591,Family Meals,"Four Cod, 12 Shrimp, & french fries.",,37.43,
783591,Family Meals,Four Cod & 12 Chicken Strips,,35.99,
783591,Family Meals,Twelve Shrimp & 12 Chicken Strips,,39.51,
783591,Family Meals,"12 Shrimp, 12 Wings & 12 Chicken Strips",,39.79,
783591,Sides,Hush Puppies,8 pcs.,2.99,
783591,Sides,Large Fries,12 Oz. of Battered extra crispy Fries.,3.59,
783591,Sides,Onion Rings,9 Oz.,2.49,
783591,Sides,Potato Salad,,2.49,
783591,Sides,Coleslaw,"Try the Chilito Style "" Chipotle Cole Slaw"" just put in the special instructions.",2.49,
783591,Desserts,Mini Churros,,1.49,tucson/images/783591/MiniChurros_main.jpg
783591,Drinks,Fountain Drinks,"Coke, Diet Coke, Sprite, Dr. Pepper, Sweet Tea, Fruit Punch, H-C Lemonade, Fanta Orange.",1.99,
783591,Drinks,Horchata 24oz,,3.0,tucson/images/783591/Horchata24oz_main.jpg
783591,Drinks,Jamica 24oz,,3.0,tucson/images/783591/Jamica24oz_main.jpg
783591,Drinks,Lemonade 24oz,,3.0,
199081,Popular Items,Hot Wings,Served with hot sauce or BBQ.,6.95,tucson/images/199081/HotWings_main.jpg
199081,Popular Items,Classic Pepperoni Pizza,,10.95,
199081,Popular Items,Mozzarella Sticks,Served with pizza sauce.,5.95,tucson/images/199081/MozzarellaSticks_main.jpg
199081,Popular Items,"Cheese Pizza 14""",Add toppings for an additional charge.,8.95,
199081,Popular Items,Supreme Pizza,"Black olives, mushrooms, sausage, green bell peppers and pepperoni.",17.95,
199081,Popular Items,"Cheese Pizza 18""",Add toppings for an additional charge.,15.95,
199081,Popular Items,Margherita Pizza,"Fresh mozzarella, tomatoes and basil.",15.95,
199081,Popular Items,Los Olivos Pizza,"Fresh tomatoes, artichokes, green olives and basil.",15.95,tucson/images/199081/LosOlivosPizza_main.jpg
199081,Popular Items,Lasagna,Meat lasagna served with salad.,10.95,
199081,Popular Items,Caesar Salad,"Romaine lettuce, Caesar dressing and Parmesan cheese.",5.25,
